,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290508,3.407339334487915,10140.664616584778
1,2019-01-31,BUY,TSLA,492,20.584667205810547,13.00835132598877
2,2019-02-28,SELL,NVDA,12749,3.8542444705963135,49150.77110695839
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,9.362831354141235
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52256.989166498184
5,2019-03-29,SELL,NVDA,25168,4.400416374206543,163006.66847252846
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,13.965749979019165
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144877.51860642433
8,2019-04-30,SELL,NVDA,18473,4.452055931091309,227120.34782147408
9,2019-04-30,BUY,TSLA,14108,16.097999572753906,9.769849061965942
10,2019-05-18,SELL,TSLA,14108,14.0686674118042,198490.5296947956
11,2019-05-31,BUY,NVDA,38293,3.457493305206299,66092.73855853081
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,14.968790769577026
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52308.088602781296
14,2019-06-28,BUY,NVDA,12893,4.056981563568115,1.4253036975860596
15,2019-07-31,SELL,NVDA,932,4.3607025146484375,4065.60004734993
16,2019-07-31,BUY,TSLA,251,16.150667190551758,11.782582521438599
17,2019-08-16,SELL,TSLA,1997,14.37600040435791,28720.655390024185
18,2019-08-30,BUY,NVDA,355,4.154791355133057,27245.70445895195
19,2019-08-30,BUY,TSLA,1843,14.780667304992676,4.934615850448608
20,2019-09-30,SELL,NVDA,2048,4.273215293884277,8756.479537725449
21,2019-09-30,BUY,TSLA,542,16.142000198364258,7.515430212020874
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19517.13560461998
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15728.285445928574
24,2019-10-31,BUY,NVDA,3061,5.050435543060303,268.90224862098694
25,2019-11-29,SELL,TSLA,1456,22.086000442504883,32426.118892908096
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28634.95898079872
27,2019-11-29,BUY,NVDA,5232,5.433597087860107,206.37901711463928
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1176.3090097904205
29,2019-12-31,SELL,NVDA,11761,5.784151077270508,69203.70982956886
30,2019-12-31,BUY,CSCO,1699,40.723358154296875,14.72432541847229
