,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290508,3.407339334487915,10140.664616584778
1,2019-01-31,BUY,TSLA,492,20.584667205810547,13.00835132598877
2,2019-02-28,SELL,NVDA,12749,3.8542442321777344,49150.768067359924
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,9.35979175567627
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52256.98612689972
5,2019-03-29,SELL,NVDA,25168,4.400417804718018,163006.7014360428
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,13.998713493347168
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144877.55156993866
8,2019-04-30,SELL,NVDA,18473,4.452055931091309,227120.3807849884
9,2019-04-30,BUY,TSLA,14108,16.097999572753906,9.802812576293945
10,2019-05-18,SELL,TSLA,14108,14.0686674118042,198490.56265830994
11,2019-05-31,BUY,NVDA,38293,3.4574942588806152,66092.73500299454
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,14.965235233306885
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52308.085047245026
14,2019-06-28,BUY,NVDA,12893,4.056981086730957,1.4278960227966309
15,2019-07-31,SELL,NVDA,932,4.3607025146484375,4065.6026396751404
16,2019-07-31,BUY,TSLA,251,16.150667190551758,11.78517484664917
17,2019-08-16,SELL,TSLA,1997,14.37600040435791,28720.657982349396
18,2019-08-30,BUY,NVDA,355,4.154790878295898,27245.70722055435
19,2019-08-30,BUY,TSLA,1843,14.780667304992676,4.937377452850342
20,2019-09-30,SELL,NVDA,2048,4.273215293884277,8756.48229932785
21,2019-09-30,BUY,TSLA,542,16.142000198364258,7.518191814422607
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19517.13836622238
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15728.288207530975
24,2019-10-31,BUY,NVDA,3061,5.050435543060303,268.9050102233887
25,2019-11-29,SELL,TSLA,1455,22.086000442504883,32404.035654067993
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28612.875741958618
27,2019-11-29,BUY,NVDA,5232,5.433596611022949,184.29827308654785
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1154.228265762329
29,2019-12-31,SELL,NVDA,11760,5.784151077270508,69175.8449344635
30,2019-12-31,BUY,CSCO,1698,40.723358154296875,27.582788467407227
