,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290508,3.407339334487915,10140.664616584778
1,2019-01-31,BUY,TSLA,492,20.584667205810547,13.00835132598877
2,2019-02-28,SELL,NVDA,12749,3.8542444705963135,49150.77110695839
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,9.362831354141235
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52256.989166498184
5,2019-03-29,SELL,NVDA,25168,4.400417327880859,163006.69247460365
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,13.989752054214478
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144877.54260849953
8,2019-04-30,SELL,NVDA,18473,4.45205545425415,227120.36301493645
9,2019-04-30,BUY,TSLA,14108,16.097999572753906,9.785042524337769
10,2019-05-18,SELL,TSLA,14108,14.0686674118042,198490.54488825798
11,2019-05-31,BUY,NVDA,38293,3.457493782043457,66092.73549246788
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,14.96572470664978
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52308.08553671837
14,2019-06-28,BUY,NVDA,12893,4.056982040405273,1.4160897731781006
15,2019-07-31,SELL,NVDA,932,4.360701560974121,4065.589944601059
16,2019-07-31,BUY,TSLA,251,16.150667190551758,11.772479772567749
17,2019-08-16,SELL,TSLA,1997,14.37600040435791,28720.645287275314
18,2019-08-30,BUY,NVDA,355,4.154792308807373,27245.694017648697
19,2019-08-30,BUY,TSLA,1843,14.780667304992676,4.924174547195435
20,2019-09-30,SELL,NVDA,2048,4.273216724395752,8756.472026109695
21,2019-09-30,BUY,TSLA,542,16.142000198364258,7.5079185962677
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19517.128093004227
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15728.27793431282
24,2019-10-31,BUY,NVDA,3061,5.0504350662231445,268.896196603775
25,2019-11-29,SELL,TSLA,1455,22.086000442504883,32404.02684044838
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28612.866928339005
27,2019-11-29,BUY,NVDA,5232,5.433597087860107,184.28696465492249
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1154.2169573307037
29,2019-12-31,SELL,NVDA,11760,5.784151554107666,69175.83923363686
30,2019-12-31,BUY,CSCO,1698,40.723358154296875,27.57708764076233
